I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
-46.984718,-45.404228,-0.337323,1.196608,1.431872,-19.806065,-0.329009,0.944433,0.322346,0.000000,0.000000,11.353461
-42.327187,-46.001335,-0.330150,1.200476,1.441142,15.354336,-0.321919,0.946768,0.322346,0.000000,0.000000,11.351666
-37.693329,-46.523235,-0.322979,1.221873,1.492974,56.555080,-0.315119,0.949052,0.322346,0.000000,0.000000,10.963077
-35.302834,-47.249565,-0.315793,1.206181,1.454872,26.428425,-0.308289,0.951292,0.322346,0.000000,0.000000,10.512564
-35.445839,-47.826038,-0.308646,1.176849,1.384974,11.182351,-0.302648,0.953103,0.322346,0.000000,0.000000,10.455128
-35.571831,-48.257374,-0.301528,1.165375,1.358098,2.918677,-0.294767,0.955570,0.322318,0.000000,0.000000,10.239743
-35.704002,-48.833851,-0.294599,1.157836,1.340583,11.417547,-0.288403,0.957584,0.322318,0.000000,0.000000,9.912179
-35.829689,-49.398014,-0.287713,1.148628,1.319347,4.576675,-0.281586,0.959538,0.322318,0.000000,0.000000,9.750641
-35.951698,-49.801003,-0.280944,1.122486,1.259974,9.670939,-0.275119,0.961411,0.322318,0.000000,0.000000,9.433846
-36.048241,-50.294918,-0.275382,1.067741,1.140071,-43.624626,-0.268008,0.963211,0.322318,0.000000,0.000000,9.099999
-36.178429,-50.686657,-0.267756,1.082111,1.170964,17.070354,-0.262615,0.964935,0.322318,0.000000,0.000000,8.362308
-36.284111,-51.313713,-0.261342,1.040259,1.082138,-10.689480,-0.257355,0.966316,0.322318,0.000000,0.000000,8.186410
-36.384216,-51.556824,-0.255129,1.031944,1.064909,24.693142,-0.250409,0.968141,0.322318,0.000000,0.000000,7.888462
-36.478279,-51.895302,-0.249109,0.998837,0.997676,13.558977,-0.244587,0.969619,0.322318,0.000000,0.000000,7.455897
-36.558350,-52.256084,-0.243097,0.981768,0.963868,12.382872,-0.238757,0.971063,0.322291,0.000000,0.000000,6.948846
-36.643768,-52.610336,-0.237321,0.953819,0.909771,7.559136,-0.233147,0.972415,0.322291,0.000000,0.000000,6.378077
-36.712936,-52.971909,-0.232604,0.914895,0.837032,-24.472382,-0.227582,0.973706,0.322291,0.000000,0.000000,5.950897
-36.803001,-53.317455,-0.226157,0.910740,0.829448,2.051816,-0.222491,0.974935,0.322291,0.000000,0.000000,5.812692
-36.877182,-53.614277,-0.220829,0.870015,0.756926,-4.582546,-0.218188,0.975907,0.322291,0.000000,0.000000,5.494102
-36.945480,-53.864212,-0.215640,0.862854,0.744518,10.318016,-0.212020,0.977204,0.322291,0.000000,0.000000,5.130641
-37.012772,-54.154377,-0.210515,0.855656,0.732146,9.258253,-0.207987,0.978274,0.322291,0.000000,0.000000,4.504230
-37.075928,-54.419342,-0.205521,0.826436,0.682997,-12.282518,-0.203101,0.979289,0.322291,0.000000,0.000000,3.968462
-37.136185,-54.672035,-0.200638,0.801396,0.642235,10.171487,-0.197341,0.980255,0.322291,0.000000,0.000000,3.951410
-37.194443,-54.875519,-0.195879,0.810685,0.657211,37.585598,-0.193080,0.981184,0.322291,0.000000,0.000000,3.588846
-37.249115,-55.208046,-0.191147,0.782612,0.612482,6.583040,-0.188456,0.982082,0.322291,0.000000,0.000000,3.285513
-37.303162,-55.515049,-0.186463,0.765440,0.585899,-7.579317,-0.184629,0.982808,0.322291,0.000000,0.000000,3.269359
-37.354584,-55.723217,-0.181855,0.763303,0.582632,2.151958,-0.178901,0.983785,0.322291,0.000000,0.000000,3.128461
-37.404160,-56.034306,-0.177249,0.767028,0.588333,-1.262122,-0.175345,0.984601,0.322291,0.000000,0.000000,2.981282
-37.453415,-56.207390,-0.172664,0.767436,0.588958,-9.197078,-0.170312,0.985390,0.322291,0.000000,0.000000,2.699487
-37.499115,-56.426445,-0.168154,0.751532,0.564800,12.710812,-0.165875,0.986146,0.322291,0.000000,0.000000,2.535256
-37.544281,-56.605602,-0.163628,0.774578,0.599971,33.757599,-0.161408,0.986888,0.322291,0.000000,0.000000,2.298333
-37.588753,-56.907288,-0.159136,0.732234,0.536166,-6.775359,-0.156997,0.987599,0.322291,0.000000,0.000000,2.082051
-37.630020,-57.157185,-0.154660,0.733355,0.537809,-11.760599,-0.153308,0.988179,0.322291,0.000000,0.000000,1.956410
-37.671936,-57.361717,-0.150107,0.767412,0.588921,-1.784235,-0.148007,0.988986,0.322291,0.000000,0.000000,1.739231
-37.713692,-57.594681,-0.145418,0.779082,0.606969,-2.205438,-0.142953,0.989671,0.322291,0.000000,0.000000,1.610000
-37.753647,-57.802998,-0.140690,0.795005,0.632033,-6.768632,-0.138662,0.990340,0.322291,0.000000,0.000000,1.575897
-37.793716,-57.993717,-0.135942,0.797348,0.635764,15.079460,-0.133956,0.990987,0.322291,0.000000,0.000000,1.359615
-37.824829,-58.239788,-0.131992,0.767007,0.588299,-17.094152,-0.129271,0.991609,0.322291,0.000000,0.000000,1.401795
-37.867416,-58.397705,-0.126455,0.799867,0.639786,8.010335,-0.124543,0.992214,0.322291,0.000000,0.000000,1.206154
-37.902977,-58.563702,-0.121732,0.785302,0.616699,23.628540,-0.120652,0.992695,0.322291,0.000000,0.000000,1.056282
-37.935776,-58.241478,-0.117010,0.935304,0.874794,186.481781,-0.114790,0.993343,0.322291,0.000000,0.000000,1.011410
-37.968124,-58.921829,-0.112347,0.782733,0.612671,17.091988,-0.110646,0.993870,0.322291,0.000000,0.000000,0.926154
-37.971024,-59.485386,-0.107668,0.682850,0.466284,-190.429306,-0.105507,0.994385,0.322263,0.000000,27.784542,0.797821
-38.015976,-59.277042,-0.102950,0.763120,0.582352,12.908694,-0.101304,0.994859,0.322263,0.000000,0.000000,0.766410
-38.039345,-59.484863,-0.099175,0.740832,0.548831,-19.706226,-0.097060,0.995307,0.322263,0.000000,0.000000,0.722436
-38.068588,-59.600853,-0.093954,0.730328,0.533378,-4.142047,-0.092372,0.995725,0.322263,0.000000,0.000000,0.843590
-38.092438,-59.791092,-0.089581,0.722771,0.522398,-2.699705,-0.088741,0.996055,0.322263,0.000000,0.000000,0.973554
-38.115456,-59.911324,-0.085276,0.717344,0.514582,-124.354858,-0.083760,0.996486,0.322263,0.000000,0.000000,0.928846
-38.135376,-60.077339,-0.081057,0.702392,0.493355,6.457000,-0.079991,0.996826,0.322263,0.000000,0.000000,0.979103
-38.154572,-60.240139,-0.076990,0.679362,0.461533,4.437268,-0.075449,0.997139,0.322263,0.000000,0.000000,0.984487
-38.172577,-60.347897,-0.073090,0.645709,0.416940,10.594907,-0.071560,0.997422,0.322263,0.000000,0.000000,1.078718
-38.176033,-60.436882,-0.069263,0.634038,0.402004,-59.780060,-0.068010,0.997685,0.322236,0.000000,0.000000,1.301282
-38.190178,-60.668205,-0.065714,0.585289,0.342563,4.259623,-0.064525,0.997916,0.322236,0.000000,0.000000,1.509487
-38.203529,-60.817642,-0.062368,0.531811,0.282823,-18.142061,-0.061271,0.998121,0.322236,0.000000,0.000000,1.592051
-38.214455,-60.947704,-0.059238,0.513349,0.263527,4.684823,-0.058227,0.998305,0.322236,0.000000,0.000000,1.676410
-38.223991,-61.096031,-0.056313,0.475730,0.226319,1.731814,-0.055307,0.998467,0.322236,0.000000,0.000000,1.788590
-38.232780,-61.224304,-0.053615,0.433238,0.187695,-8.146896,-0.052760,0.998607,0.322236,0.000000,0.000000,1.866667
-38.240501,-61.328114,-0.051249,0.375455,0.140966,-2.273892,-0.050510,0.998724,0.322236,0.000000,0.000000,2.012051
-38.247017,-61.382732,-0.049247,0.314780,0.099087,5.444047,-0.048653,0.998816,0.322236,0.000000,0.000000,2.195128
-38.251221,-61.493607,-0.047632,0.244011,0.059541,-8.545604,-0.047167,0.998887,0.322236,0.000000,0.000000,2.371923
-38.254295,-61.620129,-0.046419,0.173573,0.030127,14.345221,-0.046233,0.998931,0.322236,0.000000,0.000000,2.607051
-38.256325,-61.652702,-0.045615,0.098208,0.009645,-11.679049,-0.045438,0.998967,0.322236,0.000000,0.000000,2.860128
-38.245117,-61.743229,-0.045378,0.023394,0.000547,81.827065,-0.045362,0.998971,0.322208,0.000000,0.000000,3.185000
-38.244720,-61.723183,-0.045534,-0.064078,0.004106,-18.705627,-0.045677,0.998956,0.322208,0.000000,0.000000,3.554744
-38.243103,-61.766636,-0.046171,-0.138825,0.019273,-13.234230,-0.046484,0.998919,0.322208,0.000000,0.000000,4.087821
-38.240166,-61.781006,-0.047330,-0.227682,0.051839,-18.737387,-0.047801,0.998858,0.322208,0.000000,0.000000,4.621795
-38.236214,-61.806946,-0.048892,-0.293903,0.086379,-17.067785,-0.049488,0.998775,0.322208,0.000000,0.000000,5.031923
-38.229950,-61.820541,-0.050858,-0.346798,0.120269,-5.244738,-0.051195,0.998689,0.322208,0.000000,0.000000,5.500384
-38.222466,-61.861061,-0.053155,-0.410269,0.168321,-17.622314,-0.053963,0.998543,0.322208,0.000000,0.000000,5.576666
-38.213974,-61.915520,-0.055762,-0.462249,0.213674,-15.461772,-0.056710,0.998393,0.322208,0.000000,0.000000,5.942821
-38.204460,-61.814419,-0.058680,-0.515018,0.265243,-11.865218,-0.059692,0.998217,0.322208,0.000000,0.000000,6.283846
-38.193565,-61.803738,-0.061901,-0.558044,0.311413,-17.708090,-0.063103,0.998007,0.322236,0.028050,28.540964,6.388846
-38.190826,-61.811508,-0.065551,-0.631463,0.398746,-40.720360,-0.066480,0.997770,0.322236,0.000000,0.000000,6.813333
-38.175552,-61.686840,-0.069381,-0.650917,0.423693,-2.637656,-0.070790,0.997502,0.322236,0.000000,0.000000,7.073590
-38.159424,-61.611721,-0.073422,-0.683264,0.466849,-9.379048,-0.074042,0.997255,0.322236,0.000000,0.000000,7.411026
-38.139778,-61.582973,-0.077620,-0.709296,0.503100,-13.672325,-0.079007,0.996878,0.322236,0.000000,0.000000,7.753846
-38.119125,-61.465122,-0.081995,-0.754183,0.568793,-17.636732,-0.083368,0.996515,0.322236,0.000000,0.000000,8.122692
-38.096802,-61.390930,-0.086612,-0.789764,0.623727,-0.014624,-0.088093,0.996112,0.322236,0.000000,0.000000,8.286025
-38.070290,-61.339420,-0.091474,-0.828509,0.686428,-16.792614,-0.093002,0.995666,0.322236,0.000000,0.000000,8.467307
-38.042786,-61.327450,-0.096515,-0.874413,0.764598,-44.945774,-0.098049,0.995182,0.322236,0.000000,0.000000,8.635128
-38.012489,-61.155281,-0.101603,-0.851847,0.725643,-13.639122,-0.103381,0.994666,0.322236,0.000000,0.000000,8.536410
-37.979996,-60.971661,-0.106848,-0.878036,0.770946,-14.349787,-0.107524,0.994203,0.322236,0.000000,0.000000,8.644102
-37.945534,-60.888058,-0.112198,-0.911825,0.831424,-21.010183,-0.113777,0.993506,0.322236,0.000000,0.000000,8.871154
-37.907593,-60.748436,-0.117667,-0.921634,0.849409,-14.628125,-0.119349,0.992867,0.322236,0.000000,0.000000,9.077564
-37.868683,-60.620625,-0.123216,-0.938713,0.881181,-34.406364,-0.124741,0.992189,0.322236,0.000000,0.000000,9.302820
-37.825882,-60.436935,-0.128785,-0.926776,0.858913,-3.178918,-0.130253,0.991480,0.322236,0.000000,0.000000,9.640256
-37.783676,-60.367195,-0.134270,-0.930144,0.865168,-39.969265,-0.135660,0.990756,0.322236,0.000000,0.000000,9.819743
-37.738747,-60.092209,-0.139657,-0.887994,0.788534,0.888797,-0.140947,0.990017,0.322236,0.000000,0.000000,9.865513
-37.694229,-59.769245,-0.144926,-0.857543,0.735379,16.454041,-0.145281,0.989390,0.322236,0.000000,0.000000,10.168846
-37.658997,-59.614033,-0.150231,-0.862416,0.743761,-10.946648,-0.151364,0.988478,0.322263,0.000000,0.000000,10.206538
-37.612305,-59.414993,-0.155302,-0.843310,0.711172,-22.876383,-0.156631,0.987710,0.322263,0.000000,0.000000,10.448846
-37.566963,-59.060856,-0.160169,-0.804403,0.647064,1.951594,-0.161053,0.986946,0.322263,0.000000,0.000000,10.456025
-37.520050,-58.868206,-0.164876,-0.781414,0.610608,-10.461509,-0.165659,0.986183,0.322263,0.000000,0.000000,10.441667
-37.481583,-58.561749,-0.168729,-0.743695,0.553082,16.701744,-0.170176,0.985414,0.322263,0.000000,0.000000,10.267564
-37.427200,-58.311031,-0.174007,-0.751326,0.564490,-2.747900,-0.174107,0.984642,0.322263,0.000000,0.000000,10.139231
-37.379959,-58.030918,-0.178402,-0.712408,0.507524,4.396881,-0.178163,0.984001,0.322263,0.000000,0.000000,10.121282
-37.333786,-57.817177,-0.182691,-0.716732,0.513705,-11.986429,-0.182653,0.983097,0.322263,0.000000,0.000000,10.006410
-37.285599,-57.556385,-0.186963,-0.709904,0.503964,-15.917975,-0.186852,0.982310,0.322263,0.027363,54.502567,10.037820
-37.236572,-57.315086,-0.191212,-0.710689,0.505079,9.907045,-0.191426,0.981507,0.322263,0.000000,0.000000,10.005512
-37.187439,-57.033245,-0.195464,-0.723224,0.523053,-11.634492,-0.196175,0.980676,0.322263,0.000000,0.000000,10.012692
-37.134338,-56.787304,-0.199831,-0.761326,0.579617,-49.658421,-0.199976,0.979801,0.322263,0.000000,0.000000,10.201154
-37.078857,-56.413387,-0.204329,-0.752661,0.566499,-15.808628,-0.204409,0.978885,0.322263,0.000000,0.000000,10.522436
-37.021324,-56.160309,-0.208964,-0.775884,0.601996,-16.538912,-0.208209,0.978085,0.322263,0.000000,0.000000,10.767436
-36.959488,-55.953663,-0.213676,-0.796516,0.634439,-12.150474,-0.213591,0.976923,0.322263,0.000000,0.000000,10.933461
-36.897072,-55.698132,-0.218424,-0.799949,0.639918,-17.491680,-0.218644,0.975895,0.322263,0.000000,0.000000,10.884102
-36.832169,-55.418270,-0.223219,-0.809179,0.654771,11.241146,-0.223323,0.974828,0.322263,0.000000,0.000000,10.793461
-36.763672,-55.151344,-0.228130,-0.827606,0.684932,-17.740362,-0.227770,0.973715,0.322263,0.000000,0.000000,10.517948
-36.694267,-54.891808,-0.233095,-0.849677,0.721951,-40.921696,-0.232623,0.972568,0.322263,0.000000,0.000000,10.460512
-36.609207,-54.576557,-0.238062,-0.858076,0.736295,-15.882282,-0.237479,0.971393,0.322236,0.000000,0.000000,10.319615
-36.533188,-54.173466,-0.243201,-0.851433,0.724939,4.897350,-0.241650,0.970363,0.322236,0.000000,0.000000,10.297179
-36.454330,-53.986626,-0.248372,-0.869441,0.755927,-11.106649,-0.247779,0.968908,0.322208,-0.027950,-28.338301,10.289103
-36.372269,-53.678154,-0.253626,-0.881169,0.776459,-12.710104,-0.252869,0.967588,0.322208,0.000000,27.308945,10.372564
-36.277596,-53.403160,-0.258863,-0.911606,0.831025,-12.268367,-0.257714,0.966220,0.322208,0.000000,0.000000,10.629230
-36.188736,-53.158943,-0.264265,-0.907924,0.824326,-14.729352,-0.262924,0.964818,0.322208,0.000000,0.000000,10.808718
-36.101318,-52.998714,-0.269563,-0.902939,0.815300,-42.137375,-0.268019,0.963415,0.322208,0.000000,0.000000,11.112051
-36.009964,-52.653263,-0.274863,-0.875545,0.766579,-1.553358,-0.273368,0.961992,0.322208,0.000000,0.000000,11.414487
-35.920212,-52.060268,-0.280036,-0.762324,0.581137,180.802200,-0.277214,0.960807,0.322208,0.000000,-26.715206,11.679231
-35.828400,-52.231964,-0.285186,-0.869916,0.756755,-27.319492,-0.282984,0.959125,0.322208,0.000000,0.000000,11.910769
-35.735825,-51.970802,-0.290271,-0.843428,0.711371,-21.442335,-0.288165,0.957689,0.322208,0.000000,0.000000,12.179102
-35.645744,-51.797256,-0.295177,-0.808437,0.653570,12.273120,-0.292427,0.956287,0.322208,0.000000,0.000000,12.533589
-35.555191,-51.638489,-0.299925,-0.790489,0.624873,-10.745460,-0.296936,0.954898,0.322208,0.000000,0.000000,11.994230
-35.481918,-51.490925,-0.303757,-0.727390,0.529097,23.021664,-0.301236,0.953550,0.322208,0.000000,0.000000,11.607435
-35.382614,-51.476616,-0.308854,-0.714498,0.510508,-17.212587,-0.305318,0.952251,0.322208,0.000000,0.000000,11.509615
-35.298088,-51.175640,-0.313082,-0.683387,0.467018,13.313449,-0.308648,0.951175,0.322208,0.000000,0.000000,11.179358
-35.214172,-51.015461,-0.317268,-0.709722,0.503706,-17.074314,-0.313925,0.949679,0.322236,0.028018,28.506163,11.052820
-35.130707,-50.732048,-0.321334,-0.718304,0.515961,75.375504,-0.317786,0.948417,0.322208,0.027662,55.274014,10.882307
-35.046944,-50.007156,-0.325338,-0.642235,0.412466,54.772255,-0.320758,0.947161,0.322126,-0.056765,-30.545931,10.575384
-34.944679,-49.549652,-0.329086,-0.669887,0.448749,-195.343582,-0.324270,0.945964,0.322098,-0.027881,-0.568449,10.849999
-34.864998,-49.713627,-0.332823,-0.919498,0.845477,-534.517761,-0.326713,0.944753,0.322181,0.000091,-27.693224,11.234102
-34.821434,-47.699478,-0.336446,-0.532163,0.283197,277.496216,-0.331310,0.943521,0.322181,-0.027724,-0.567429,11.407308
-34.680679,-47.142452,-0.340043,-0.503718,0.253732,1.943650,-0.334001,0.942571,0.322127,-0.026588,0.317552,10.706410
-34.535881,-47.098354,-0.343742,-0.610352,0.372530,-19.767254,-0.338424,0.940995,0.322100,0.000000,-27.499039,11.424358
-34.504417,-46.558296,-0.347575,-0.611581,0.374031,-10.333011,-0.340619,0.939852,0.322074,-0.000180,-0.151093,11.725897
-34.435799,-46.349918,-0.350905,-0.685933,0.470505,-169.324127,-0.344740,0.938699,0.322128,-0.000183,28.087013,11.344487
-34.380707,-45.875687,-0.354318,-0.661331,0.437359,-98.465065,-0.348904,0.937556,0.322154,-0.028192,-0.782390,11.550898
-34.239037,-45.029148,-0.357617,-0.571618,0.326747,-14.237925,-0.350897,0.936415,0.322126,-0.028085,-56.175697,11.668461
-36.252327,-44.542080,-0.360977,-0.538177,0.289635,-1.190223,-0.354188,0.935172,0.322043,-0.000030,54.816658,11.716923
-40.302567,-44.043663,-0.364190,-0.525025,0.275652,3.190326,-0.356681,0.934227,0.322043,0.000000,0.028995,11.102180
-44.391205,-43.946335,-0.367505,-0.619368,0.383617,-104.889671,-0.360173,0.932885,0.322181,0.028173,28.792830,11.847948
-48.469765,-42.285099,-0.370397,-0.341830,0.116848,184.025787,-0.361985,0.931865,0.322181,0.000150,0.061442,11.323846
-52.551292,-42.384705,-0.373090,-0.518200,0.268531,-130.855713,-0.365548,0.930792,0.322072,-0.027789,27.192940,11.026794
-56.764442,-41.996017,-0.376320,-0.530457,0.281384,-9.366919,-0.367500,0.929624,0.322128,0.028020,0.558818,11.944872
-60.139069,-41.831383,-0.378962,-0.629189,0.395879,-171.302109,-0.371459,0.928452,0.322157,0.000000,-28.379196,11.103077
-65.072800,-40.698128,-0.382390,-0.430267,0.185130,-5.873511,-0.373849,0.927489,0.322155,-0.028269,-83.957687,11.882051
-69.354279,-39.795033,-0.385004,-0.344643,0.118779,176.629028,-0.376059,0.926597,0.322127,-0.000117,54.189041,11.582308
-73.776497,-40.408817,-0.387951,-0.605124,0.366175,-186.980789,-0.378292,0.925451,0.322126,0.028053,56.752491,11.543717
-78.186623,-39.939556,-0.390538,-0.576605,0.332473,-182.727875,-0.382639,0.924374,0.322153,0.027627,27.776066,12.051666
-82.698891,-38.055862,-0.392995,-0.174695,0.030518,351.215729,-0.383720,0.923451,0.322153,-0.083675,-140.322006,12.106410
-87.287468,-38.702724,-0.395706,-0.445011,0.198034,-3.537375,-0.386001,0.922501,0.322209,-0.056006,-85.064720,12.526410
-91.857803,-37.544235,-0.397943,-0.223480,0.049943,279.500214,-0.387996,0.921659,0.322182,-0.027673,-28.412226,11.992435
-96.471443,-37.458336,-0.400062,-0.271288,0.073597,287.696930,-0.389476,0.920720,0.322183,-0.027817,-28.492785,12.215000
-101.102638,-37.796318,-0.402561,-0.430460,0.185296,8.735480,-0.392012,0.919962,0.322184,0.027365,0.450155,12.085769
-105.778519,-37.358665,-0.404478,-0.422703,0.178678,-286.625610,-0.393539,0.918980,0.322183,0.027803,56.083950,12.268846
-110.497482,-36.557327,-0.406099,-0.285965,0.081776,-189.545807,-0.395028,0.918480,0.322209,0.055656,84.056183,12.019359
-115.189262,-36.016335,-0.407307,-0.268628,0.072161,-130.835617,-0.396619,0.917985,0.322209,0.027997,0.671485,12.086666
-119.891342,-35.895752,-0.408841,-0.347213,0.120557,-96.384003,-0.397546,0.917466,0.322153,-0.000060,0.028998,12.314615
-124.677444,-34.345940,-0.409979,-0.038479,0.001481,293.886292,-0.398590,0.916955,0.322126,0.000000,55.387936,12.182693
-129.417786,-34.714676,-0.411336,-0.202716,0.041094,-1.242726,-0.399834,0.916424,0.322153,0.000121,-55.236176,12.207820
-134.200699,-34.206795,-0.412190,-0.078671,0.006189,96.500168,-0.400777,0.916175,0.322127,0.000087,-26.467319,12.210512
-138.869598,-34.670506,-0.413310,-0.262190,0.068744,3.694579,-0.401742,0.915753,0.322155,-0.028082,-56.970448,12.197948
-143.627167,-34.512150,-0.413862,-0.233205,0.054385,-194.889740,-0.404102,0.915432,0.322156,0.054896,81.745682,12.063334
-148.396057,-34.371414,-0.414680,-0.208582,0.043506,-95.530807,-0.403194,0.915116,0.322128,-0.000213,27.717007,12.427692
-153.012756,-34.251194,-0.415526,-0.201363,0.040547,-96.655212,-0.403854,0.914825,0.322155,-0.000182,-0.067246,12.261666
-157.601166,-33.486820,-0.416121,0.024636,0.000607,292.099915,-0.404521,0.914529,0.322182,0.028003,56.347462,12.706795
-162.171417,-33.689713,-0.416899,-0.053865,0.002901,294.313782,-0.405095,0.914275,0.322099,-0.028203,26.599489,12.268846
-166.536270,-33.341919,-0.417259,0.090504,0.008191,199.392273,-0.405439,0.914124,0.322126,0.000000,-26.649126,12.127051
-170.896042,-33.817448,-0.417893,-0.108244,0.011717,89.739586,-0.406133,0.913814,0.322208,0.000000,27.888367,12.773205
-175.047913,-33.711994,-0.418878,-0.111285,0.012384,100.840157,-0.406736,0.913466,0.322153,-0.054737,-54.401958,12.818974
-179.043365,-33.986511,-0.419833,-0.183751,0.033764,-37.984188,-0.407928,0.913011,0.322153,0.000000,0.000000,12.483333
-182.942749,-33.921391,-0.420814,-0.185195,0.034297,-6.005999,-0.408847,0.912603,0.322126,0.000000,0.000000,12.513845
-186.715302,-34.163406,-0.422135,-0.291376,0.084900,-205.815170,-0.410136,0.912024,0.322208,0.028015,28.501524,12.899743
-190.277542,-33.447929,-0.423362,-0.089109,0.007940,196.241074,-0.410828,0.911528,0.322181,0.000000,27.703022,12.608974
-193.628906,-34.040401,-0.424628,-0.267910,0.071776,-87.151604,-0.412142,0.911120,0.322153,0.000000,26.388781,12.702308
-196.937531,-33.686691,-0.425754,-0.169546,0.028746,-97.404442,-0.413007,0.910594,0.322181,0.000000,0.000000,12.942821
-199.995911,-33.653130,-0.426790,-0.149520,0.022356,97.786171,-0.415904,0.910179,0.322209,0.000000,0.000000,12.774102
-202.818115,-33.635967,-0.427601,-0.128336,0.016470,-1.262963,-0.414910,0.909859,0.322209,0.000000,0.000000,13.056794
-205.407715,-33.616085,-0.428394,-0.109770,0.012049,-2.259732,-0.415594,0.909550,0.322181,0.000000,0.000000,13.037051
-207.346466,-33.616280,-0.428857,-0.082417,0.006793,3.417333,-0.416037,0.909350,0.322181,0.000000,0.000000,12.967949
-209.863068,-33.634521,-0.429291,-0.052549,0.002761,-2.054998,-0.416226,0.909220,0.322181,0.000000,0.000000,13.021794
-211.705963,-33.625900,-0.429558,-0.032704,0.001070,6.849926,-0.416492,0.909139,0.322181,0.000000,0.000000,12.941026
-213.318634,-33.605198,-0.429726,-0.024700,0.000610,-1.350478,-0.416743,0.909024,0.322209,0.028162,28.737663,13.013718
-214.724518,-33.573574,-0.429919,-0.016074,0.000258,-1.327778,-0.416797,0.908993,0.322209,0.000000,0.000000,13.042436
-215.907104,-33.550243,-0.429943,-0.004243,0.000018,-0.785514,-0.416819,0.908988,0.322209,0.000000,0.000000,13.168974
-216.853516,-33.549820,-0.429915,0.014184,0.000201,2.916698,-0.416771,0.909014,0.322209,0.000000,0.000000,13.046025
-217.596619,-33.534416,-0.429813,0.020519,0.000421,4.043947,-0.416754,0.909022,0.322181,0.000000,27.482378,13.190513
-218.144012,-33.875198,-0.429847,-0.065031,0.004229,-95.327271,-0.416670,0.909060,0.322209,0.028101,56.379395,13.222820
-218.487885,-33.590233,-0.429567,0.049622,0.002462,-1.392432,-0.416424,0.909169,0.322209,0.000000,0.000000,13.270385
-218.741028,-33.636421,-0.429276,0.070286,0.004940,2.040479,-0.416083,0.909329,0.322181,0.000000,0.000000,13.310769
-218.845825,-33.688114,-0.428862,0.096647,0.009341,3.160664,-0.415836,0.909521,0.322209,0.000000,0.000000,13.385256
-218.743851,-33.721657,-0.428234,0.111723,0.012482,1.217795,-0.415043,0.909803,0.322209,0.000000,0.000000,13.527051
-218.526718,-34.136349,-0.427543,0.050365,0.002537,-84.457924,-0.414362,0.910112,0.322181,0.000000,0.000000,13.586282
-218.263931,-33.873592,-0.426757,0.163768,0.026820,2.916147,-0.413448,0.910528,0.322181,0.000000,0.000000,13.693974
-217.764648,-33.947388,-0.425558,0.200791,0.040317,102.472427,-0.412455,0.910978,0.322209,0.000000,0.000000,13.704743
-217.169800,-34.051727,-0.424267,0.226803,0.051440,6.693187,-0.411440,0.911438,0.322209,0.000000,0.000000,13.647307
-216.428375,-34.147709,-0.422881,0.264175,0.069788,14.219219,-0.409886,0.912136,0.322181,0.000000,0.000000,13.641026
-215.558624,-34.277977,-0.421144,0.303086,0.091861,2.696131,-0.408805,0.912873,0.322181,0.000000,0.000000,13.547692
-214.559570,-34.702171,-0.419430,0.235887,0.055643,-43.173615,-0.406630,0.913594,0.322181,0.000000,0.000000,13.482180
-213.476593,-34.479393,-0.417355,0.359689,0.129376,9.161104,-0.404681,0.914458,0.322181,0.000000,0.000000,13.391539
-212.490509,-34.591488,-0.415509,0.374576,0.140307,7.433203,-0.403656,0.915380,0.322181,0.000000,0.000000,13.299102
-210.948090,-34.682350,-0.412744,0.414796,0.172055,17.099350,-0.400369,0.916352,0.322181,0.000000,0.000000,13.239872
-209.563660,-34.805202,-0.410251,0.415690,0.172798,-1.454591,-0.398458,0.917188,0.322181,0.000000,0.000000,13.136666
-208.074188,-34.863510,-0.407716,0.429019,0.184058,11.063252,-0.395720,0.918372,0.322181,0.000000,0.000000,13.033462
-206.550537,-34.990795,-0.405068,0.445463,0.198437,3.010367,-0.394081,0.919422,0.322181,0.000000,0.000000,12.877308
-204.902039,-35.105278,-0.402386,0.460284,0.211861,3.074677,-0.391615,0.920485,0.322181,0.000000,0.000000,12.844102
-203.186035,-35.229053,-0.399622,0.472831,0.223569,12.096580,-0.387117,0.921573,0.322181,0.000000,0.000000,12.871025
-201.723267,-35.368671,-0.397263,0.461847,0.213303,-14.121801,-0.384943,0.922671,0.322181,0.000000,0.000000,12.923974
-199.622742,-35.487114,-0.393899,0.490308,0.240402,8.884303,-0.383791,0.923763,0.322209,0.028332,29.024160,13.081923
-197.738068,-35.640434,-0.390874,0.509692,0.259786,6.327678,-0.380516,0.924774,0.322181,0.000000,0.000000,13.296410
-195.743683,-35.829624,-0.387675,0.550490,0.303039,13.903899,-0.378037,0.926211,0.322181,0.000000,0.000000,13.425641
-193.662582,-36.316105,-0.384400,0.476501,0.227053,-81.560799,-0.373050,0.927466,0.322154,0.000000,0.000000,13.341282
-191.397247,-36.880768,-0.381067,0.424555,0.180247,-147.041183,-0.370668,0.928764,0.322154,0.000000,-27.632267,13.473205
-189.090149,-36.425541,-0.377357,0.656458,0.430937,14.248376,-0.368464,0.930091,0.322127,-0.027917,-28.333073,13.485769
-186.962097,-36.098324,-0.374310,0.842478,0.709769,444.402283,-0.364074,0.931372,0.322127,-0.027993,-42.844944,13.352051
